category,title,description,og:url,start_time,end_time,latitude,longitude,image,event_id,category_ai,category_1,category_2,category_3
Food & Drink,Blocktoberfest 2025 - Presented by the NYC Brewers Guild,"Get ready for the return of your favorite beer festival in NYC - Blocktoberfest, where you can enjoy the best brews from local breweries!",https://www.eventbrite.com/e/blocktoberfest-2025-presented-by-the-nyc-brewers-guild-tickets-1417589411089,2025-09-28T12:00:00-04:00,2025-09-28 16:00:00-04:00,40.6772792,-74.0187905,https://cdn.evbuc.com/images/1055149703/30451944841/1/logo.20250617-193053,1417589411089,"Food & Drink, Community & Culture, Music",Food & Drink,Community & Culture,Music
Food & Drink,Port Wine Fest: A Festival of Portuguese Wines NYC 2025,"Get ready to celebrate Portuguese wines, gastronomy and culture at the one-night-only Port Wine Fest in NYC on Tuesday, October 7th!",https://www.eventbrite.com/e/port-wine-fest-a-festival-of-portuguese-wines-nyc-2025-tickets-1497068675709,2025-10-07T18:00:00-04:00,2025-10-07 21:00:00-04:00,40.7327106,-73.9970289,https://cdn.evbuc.com/images/1076446393/48553892646/1/logo.20250718-143856,1497068675709,"Food & Drink
Community & Culture
Nightlife & Parties",Food & Drink,,
Comedy & Performance,"Junglepussy, DJ Cowriiie- free show presented by misguided spirits","A concert w/ Junglepussy on The Rooftop @ Elsewhere in Bushwick on 9.12! Tickets start at FREE• 7pm • 21+ | Genre: Hip-hop, Rap",https://www.eventbrite.com/e/junglepussy-dj-cowriiie-free-show-presented-by-misguided-spirits-tickets-1693185105229,2025-09-29T19:00:00-04:00,2025-09-29 22:00:00-04:00,40.709411,-73.923169,https://cdn.evbuc.com/images/1124536523/2569518370411/1/logo.20250915-164008,1693185105229,"Music, Nightlife & Parties",Music,Nightlife & Parties,
Comedy & Performance,R&B and Ribs,Join us for R&B and Ribs on The Rooftop @ Elsewhere in Brooklyn!,https://www.eventbrite.com/e/rb-and-ribs-tickets-1591410966039,2025-09-28T16:00:00-04:00,2025-09-28 22:00:00-04:00,40.709411,-73.923169,https://cdn.evbuc.com/images/1095925603/2008100066553/1/logo.20250814-162520,1591410966039,"Music, Food & Drink, Nightlife & Parties",Music,Food & Drink,Nightlife & Parties
Comedy & Performance,NTG LIVE at CODE Astoria,"International Saturdays: NTG Single Release Party for ""Whatever for you"" Remix  @ CODE Astoria",https://www.eventbrite.com/e/ntg-live-at-code-astoria-tickets-1726818443449,2025-09-27T23:00:00-04:00,2025-09-28 04:00:00-04:00,40.7759575,-73.9026841,https://cdn.evbuc.com/images/1130950913/1485492160993/1/logo.20250922-004051,1726818443449,"Music, Nightlife & Parties",Music,Nightlife & Parties,
Comedy & Performance,Crave Radiance: a tribute to Elizabeth Alexander,Join Cave Canem for a special celebration to honor Dr. Elizabeth Alexander’s contributions to American Arts and Letters.,https://www.eventbrite.com/e/crave-radiance-a-tribute-to-elizabeth-alexander-tickets-1608848111009,2025-10-02T19:00:00-04:00,2025-10-02 21:00:00-04:00,40.7083433,-74.0127261,https://cdn.evbuc.com/images/1100327823/207859100407/1/logo.20250820-052130,1608848111009,"Community & Culture, Education, Music",Community & Culture,Education,Music
Comedy & Performance,PIPES: Avi Stein with NOVUS,"With favorite concertos, a jazz-influenced spiritual, and a vast tone poem, Trinity’s organist brings the new instrument to life.",https://www.eventbrite.com/e/pipes-avi-stein-with-novus-tickets-1559643669199,2025-10-15T18:00:00-04:00,2025-10-15 19:00:00-04:00,40.7078931,-74.0117901,https://cdn.evbuc.com/images/1090720633/2183300615243/1/logo.20250807-184230,1559643669199,"Music
Community & Culture
Education",Comedy & Performance,,
Comedy & Performance,As You Like It,"Love, banishment, courtship, melancholy, music  and mirth all intersect in the Forest of Arden in Shakespeares heartfelt comedy!",https://www.eventbrite.com/e/as-you-like-it-tickets-1698615608009,2025-09-28T14:30:00-04:00,2025-09-28 16:30:00-04:00,40.6586608,-73.9756195,https://cdn.evbuc.com/images/1123928923/2894741507211/1/logo.20250915-025302,1698615608009,"Comedy & Performance
Community & Culture
Dating",Comedy & Performance,,
Comedy & Performance,"Stand Clear of the Closing Doors, Please: A Bilingual performance","Stand Clear of the Closing Doors, Please is a one-of-a-kind storytelling performance for children.",https://www.eventbrite.com/e/stand-clear-of-the-closing-doors-please-a-bilingual-performance-tickets-1645475494499,2025-09-28T16:00:00-04:00,2025-09-28 17:00:00-04:00,40.7137739,-73.9676951,https://cdn.evbuc.com/images/1109172663/2164676563113/1/logo.20250829-234441,1645475494499,"Comedy & Performance, Community & Culture, Education",Comedy & Performance,Community & Culture,Education
Comedy & Performance,AMATUER HOUR STAND-UP COMEDY SHOW,"Come check out some of the hottest up and coming comedians in NYC at this cool fun, FREE, show!!! 9/28 4:30pm @ Whiskey Cellar!!",https://www.eventbrite.com/e/amatuer-hour-stand-up-comedy-show-tickets-1668638886829,2025-09-28T16:30:00-04:00,2025-09-28 18:00:00-04:00,40.7274423,-73.9863049,https://cdn.evbuc.com/images/1115350623/1233483261293/1/logo.20250905-141355,1668638886829,"Comedy & Performance, Nightlife & Parties, Community & Culture",Comedy & Performance,Nightlife & Parties,Community & Culture
Comedy & Performance,52 Walker Presents 52W HARDWAY: Live Wrestling,52 WALKER PRESENTS NIGHT ONE OF LIVE MUSIC AND WRESTLING.,https://www.eventbrite.com/e/52-walker-presents-52w-hardway-live-wrestling-tickets-1704282457709,2025-10-03T19:00:00-04:00,2025-10-03 22:00:00-04:00,40.7191723,-74.0032562,https://cdn.evbuc.com/images/1128391123/1868313019173/1/logo.20250918-172850,1704282457709,"Music
Nightlife & Parties
Community & Culture",Comedy & Performance,,
Comedy & Performance,Dia de Muertos Lucha Libre Williamsburg Brooklyn Arlo,"¡Ven a celebrar el Dia de Muertos con lucha libre en Williamsburg, Brooklyn, en el Hotel Arlo!",https://www.eventbrite.com/e/dia-de-muertos-lucha-libre-williamsburg-brooklyn-arlo-tickets-1623091894549,2025-11-02T15:30:00-05:00,2025-11-02 19:00:00-05:00,40.7215045,-73.9587016,https://cdn.evbuc.com/images/1108380543/1660965304583/1/logo.20250829-042037,1623091894549,"Community & Culture, Nightlife & Parties, Food & Drink",Community & Culture,Nightlife & Parties,Food & Drink
Comedy & Performance,The Rugby Pod – Live in NYC! - THE VIP EXPERIENCE,"VIP Rugby fans of New York, this one’s for you. Secure your spot for an exclusive experience at the live recording of The Rugby Pod",https://www.eventbrite.com/e/the-rugby-pod-live-in-nyc-the-vip-experience-tickets-1622855296879,2025-10-29T19:00:00-04:00,2025-10-29 23:30:00-04:00,40.752356,-73.9901802,https://cdn.evbuc.com/images/1102710983/2852296638471/1/logo.20250822-153222,1622855296879,"Community & Culture, Music",Community & Culture,Music,
Comedy & Performance,UFC 320 Live at the Wolfhound,Join us at the Wolfhound for an epic night of UFC 320 Live - get ready for non-stop action and adrenaline-packed fights!,https://www.eventbrite.com/e/ufc-320-live-at-the-wolfhound-tickets-1744191346269,2025-10-04T21:00:00-04:00,2025-10-04 23:30:00-04:00,40.7639599,-73.91542799999999,https://cdn.evbuc.com/images/1135727203/751421274223/1/logo.20250925-211648,1744191346269,"Nightlife & Parties
Food & Drink
Music",Comedy & Performance,,
Comedy & Performance,Showtime Saturdays at Connect Sports Lounge Astoria – Free Event,"Join Showtime Saturdays on Sept 27th at Connect Sports Lounge in Astoria! Free admission all night, DJs Cisco & Egipto, Happy Hour 3–8PM",https://www.eventbrite.com/e/showtime-saturdays-at-connect-sports-lounge-astoria-free-event-tickets-1732805139819,2025-09-27T16:00:00-04:00,2025-09-28 04:00:00-04:00,40.7586,-73.919659,https://cdn.evbuc.com/images/1132282493/190976023388/1/logo.20250923-051234,1732805139819,"Nightlife & Parties, Music, Food & Drink",Nightlife & Parties,Music,Food & Drink
Comedy & Performance,Showtime Saturdays at Connect Sports Lounge Astoria – Free Event,"Join Showtime Saturdays on Sept 27th at Connect Sports Lounge in Astoria! Free admission all night, DJs Cisco & Egipto, Happy Hour 3–8PM",https://www.eventbrite.com/e/showtime-saturdays-at-connect-sports-lounge-astoria-free-event-tickets-1730716161629,2025-09-27T16:00:00-04:00,2025-09-28 04:00:00-04:00,40.7586511,-73.9196209,https://cdn.evbuc.com/images/1131484583/190976023388/1/logo.20250922-153544,1730716161629,"Nightlife & Parties, Music, Food & Drink",Nightlife & Parties,Music,Food & Drink
Comedy & Performance,Slay! Drag queen hosted axe throwing.,"Join us monthly for a fierce and fabulous night of drag performance and axe throwing, hosted by the one and only Phaedra Phaded!",https://www.eventbrite.com/e/slay-drag-queen-hosted-axe-throwing-tickets-829382594667,2024-02-14T20:00:00-05:00,2026-07-08 22:00:00-04:00,40.7282347,-73.960831,https://cdn.evbuc.com/images/1076837433/2003517340463/1/logo.20250719-022229,829382594667,"Comedy & Performance
Nightlife & Parties
Community & Culture",Comedy & Performance,,
Comedy & Performance,Runners High - Twisted Vibration,Come join us for a run starting at Twisted Vibration across the Williamsburg bridge and back to Twisted Vibration. Roll up and run with us!,https://www.eventbrite.com/e/runners-high-twisted-vibration-tickets-1677287113909,2025-10-03T09:30:00-04:00,2025-10-03 11:00:00-04:00,40.7084951,-73.95759819999999,https://cdn.evbuc.com/images/1118015963/2786381117231/1/logo.20250908-204117,1677287113909,"Health & Fitness, Community & Culture",Health & Fitness,Community & Culture,
Comedy & Performance,"Oracle Sisters, Boomershack",A concert w/ Oracle Sisters in The Hall @ Elsewhere in Bushwick on 10.3! Tickets start at $25 • 7:30pm • 16+ | Genre: Indie Rock,https://www.eventbrite.com/e/oracle-sisters-boomershack-tickets-1267799545569,2025-10-03T19:30:00-04:00,2025-10-03 22:30:00-04:00,40.709411,-73.923169,https://cdn.evbuc.com/images/981904953/2569518370411/1/logo.20250312-152908,1267799545569,"Music
Nightlife & Parties",Comedy & Performance,,
Food & Drink,Sand City 10th Anniversary presents Oops! Fest 25,"Sand City Brewery celebrates10 years! Some of the best breweries around will help us celebrate proper. Music, food truck, merch, ya know!",https://www.eventbrite.com/e/sand-city-10th-anniversary-presents-oops-fest-25-tickets-1627013173199,2025-10-04T12:00:00-04:00,2025-10-04 16:00:00-04:00,40.6863183,-73.3726623,https://cdn.evbuc.com/images/1105797263/2337637090653/1/logo.20250826-193501,1627013173199,"Food & Drink, Music, Nightlife & Parties",Food & Drink,Music,Nightlife & Parties
Food & Drink,BYP Oktoberfest 2025,"Join us at our Oktoberfest fundraiser! Enjoy food, beer garden, raffles and music while supporting our recreational & community programs!",https://www.eventbrite.com/e/byp-oktoberfest-2025-tickets-1591584485039,2025-10-11T19:00:00-04:00,2025-10-11 22:00:00-04:00,40.659304,-73.6466931,https://cdn.evbuc.com/images/1095998703/274013493124/1/logo.20250814-173550,1591584485039,"Community & Culture, Food & Drink, Charity & Social Causes",Community & Culture,Food & Drink,Charity & Social Causes
Food & Drink,Slow Food NYCs Inaugural SnailFest,"Join us for a benefit event for NYCs Slow Food movement, celebrating local food champions over a seasonal, thoughtfully crafted dinner.",https://www.eventbrite.com/e/slow-food-nycs-inaugural-snailfest-tickets-1631851805679,2025-10-28T18:00:00-04:00,2025-10-28 21:00:00-04:00,40.7052311,-73.92692989999999,https://cdn.evbuc.com/images/1110629693/173795019377/1/logo.20250901-144435,1631851805679,"Food & Drink
Community & Culture
Charity & Social Causes",Food & Drink,,
Health & Fitness,RNT US Retreat Weekend,"This isn’t just another workshop. A whole weekend. PBs, breakthroughs, global connections, 2026 vision & all-out FUN - are you in?",https://www.eventbrite.co.uk/e/rnt-us-retreat-weekend-tickets-1406334657819,2025-10-04T13:00:00-04:00,2025-10-04 22:00:00-04:00,40.7459869,-73.9831542,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1049192553%2F621243081263%2F1%2Foriginal.20250609-191045?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C405%2C1080%2C540&s=2ce02972ab9678e851d85cc48aece9a7,1406334657819,"Health & Fitness, Community & Culture, Business",Health & Fitness,Community & Culture,Business
Health & Fitness,TRYBE INTENSIVES,Afro dance training customized for you.,https://www.eventbrite.com/e/trybe-intensives-tickets-1709782177519,2025-09-28T14:00:00-04:00,2025-09-28 19:00:00-04:00,40.7537421,-73.9921184,https://cdn.evbuc.com/images/1129245253/251697602769/1/logo.20250919-131558,1709782177519,"Health & Fitness
Community & Culture
Music",Health & Fitness,,
Health & Fitness,Prospect Park Yoga- 10am Saturday,Prospect Park Yoga - Brooklyns only outdoor yoga studio - hosts a class near the 15th Street entrance on Saturday mornings.,https://www.eventbrite.com/e/prospect-park-yoga-10am-saturday-tickets-1353381914739,2025-05-10T10:00:00-04:00,2025-11-01 11:00:00-04:00,40.6616346,-73.9798179,https://cdn.evbuc.com/images/1023429123/2180986015673/1/logo.20250505-145811,1353381914739,"Health & Fitness, Community & Culture, Education",Health & Fitness,Community & Culture,Education
Health & Fitness,Ace Fitness Booty Blast Class,Get ready to work that booty and break a sweat at our Ace Fitness Booty Blast Class - its going to be a killer workout!,https://www.eventbrite.com/e/ace-fitness-booty-blast-class-tickets-1712282395739,2025-09-20T13:30:00-04:00,2025-12-20 14:30:00-05:00,40.6579537,-73.9313927,https://cdn.evbuc.com/images/1126750263/2885500862341/1/logo.20250917-102054,1712282395739,"Health & Fitness
Community & Culture
Education",Health & Fitness,,
Health & Fitness,"Cardio, Core & Hiit Class",Get ready to sweat it out with our Cardio Hiit Class - a high-intensity workout to get your heart pumping and those calories burning!,https://www.eventbrite.com/e/cardio-core-hiit-class-tickets-1710347849459,2025-09-20T16:30:00-04:00,2025-12-27 17:30:00-05:00,40.6579537,-73.9313927,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1126757843%2F2885502010321%2F1%2Foriginal.png?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C940%2C470&s=5e7b1a62f211fbc014a01b0504a55f33,1710347849459,Health & Fitness,Health & Fitness,,
Home & Lifestyle,Dating App Disconnect,The Rhythm of Connection with Cultura Pa Lante and The Full,https://www.eventbrite.com/e/dating-app-disconnect-tickets-1485105934829,2025-10-23T19:00:00-04:00,2025-10-23 22:00:00-04:00,40.7475616,-73.9544299,https://cdn.evbuc.com/images/1071713013/437892789936/1/logo.20250711-173142,1485105934829,"**The Rhythm of Connection with Cultura Pa Lante:**

*   Community & Culture
*   Music

**The Full and Dating App Disconnect:**

*   Dating
*   Community & Culture",Home & Lifestyle,,
Home & Lifestyle,Tantra Speed Date® - New York! (Meet Singles Speed Dating),"Join the speed dating revolution with a 94% connection rate! Meet singles and ignite sparks with fun, chemistry games!",https://www.eventbrite.com/e/tantra-speed-date-new-york-meet-singles-speed-dating-tickets-1329647705079,2025-10-11T17:30:00-04:00,2025-10-11 20:30:00-04:00,40.7216756,-74.0005206,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F574128479%2F1493533057%2F1%2Foriginal.20230812-192929?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C170%2C2048%2C1024&s=104aef40fd0626602d8963e4750a539a,1329647705079,"Dating, Community & Culture, Nightlife & Parties",Dating,Community & Culture,Nightlife & Parties
Home & Lifestyle,Millennial Speed Dating Events in Brooklyn @ Lovejoys NYC | Speed Dating,"Dive into Bushwicks dating scene with our 30s & 40s Speed Dating event at Lovejoys NYC. Meet Brooklyn singles in a fun, fast-paced setting.",https://www.eventbrite.com/e/millennial-speed-dating-events-in-brooklyn-lovejoys-nyc-speed-dating-tickets-1587756826409,2025-10-08T19:00:00-04:00,2025-10-08 21:00:00-04:00,40.7068084,-73.9224721,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F814464139%2F283703784641%2F1%2Foriginal.20240725-150350?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C35%2C1920%2C960&s=481c559574dac8d8383e21bc9bca337e,1587756826409,"Dating, Community & Culture, Nightlife & Parties",Dating,Community & Culture,Nightlife & Parties
Home & Lifestyle,Gay Men Speed Dating NYC @ 3 Dollar Bill: Queer Speed Dating,Gay Men Speed Dating at Brooklyns Premiere Queer Bar & Performance Venue. Join us and meet New York Citys most eligible bachelors.,https://www.eventbrite.com/e/gay-men-speed-dating-nyc-3-dollar-bill-queer-speed-dating-tickets-1595856292129,2025-10-01T19:00:00-04:00,2025-10-01 21:30:00-04:00,40.7084419,-73.93820319999999,https://cdn.evbuc.com/images/1096796043/265715930943/1/logo.20250815-154027,1595856292129,"Dating, Community & Culture, Nightlife & Parties",Dating,Community & Culture,Nightlife & Parties
Home & Lifestyle,Millennial Speed Dating  Event @ Tavern 29 |  Speed Dating Ages 28-43,"Meet singles aged 28-43 in a fun, fast-paced speed dating event. Make connections and discover your next match in one exciting night.",https://www.eventbrite.com/e/millennial-speed-dating-event-tavern-29-speed-dating-ages-28-43-tickets-1513193625869,2025-09-28T16:30:00-04:00,2025-09-28 18:30:00-04:00,40.7442781,-73.9839841,https://cdn.evbuc.com/images/919372933/283703784641/1/logo.20241218-020911,1513193625869,"Dating
Nightlife & Parties
Community & Culture",Home & Lifestyle,,
Home & Lifestyle,Millennial Speed Dating |Ages 28-43 | Speed Dating NYC | Tavern 29,This is the perfect chance to meet singles aged 28-43! Enjoy a night of quick connections and meaningful conversations. Your next match.,https://www.eventbrite.com/e/millennial-speed-dating-ages-28-43-speed-dating-nyc-tavern-29-tickets-1513193826469,2025-09-28T16:30:00-04:00,2025-09-28 18:30:00-04:00,40.7442781,-73.9839841,https://cdn.evbuc.com/images/919385023/265715930943/1/logo.20241218-024235,1513193826469,"Dating, Nightlife & Parties, Community & Culture",Dating,Nightlife & Parties,Community & Culture
Home & Lifestyle,Singles Events (Ages 29-42) | New York City Speed Dating | SpeedNYC,Singles Events (Ages 29-42) | New York City Speed Dating | SpeedNYC,https://www.eventbrite.com/e/singles-events-ages-29-42-new-york-city-speed-dating-speednyc-tickets-1518716464829,2025-09-30T19:00:00-04:00,2025-09-30 21:00:00-04:00,40.77033850000001,-73.95358809999999,https://cdn.evbuc.com/images/1077967173/82999394059/1/logo.20250721-160708,1518716464829,"Dating
Community & Culture
Nightlife & Parties",Home & Lifestyle,,
Home & Lifestyle,Design on the Rocks,Join Us for Cocktails + Design during the D&D Buildings Fall Market.,https://www.eventbrite.com/e/design-on-the-rocks-tickets-1564070349519,2025-10-16T16:00:00-04:00,2025-10-16 18:00:00-04:00,40.7608916,-73.9664334,https://cdn.evbuc.com/images/1089804653/1821344484893/1/logo.20250806-182306,1564070349519,"Home & Lifestyle, Food & Drink, Business",Home & Lifestyle,Food & Drink,Business
Home & Lifestyle,The Inn Crowd by Jackie Caradonio with Eliza Clark and Danielle Franko,A captivating collection of stylish getaways and the modern innkeepers who crafted them,https://www.eventbrite.com/e/the-inn-crowd-by-jackie-caradonio-with-eliza-clark-and-danielle-franko-tickets-1685787217949,2025-10-09T18:00:00-04:00,2025-10-09 20:00:00-04:00,40.7435735,-73.9891809,https://cdn.evbuc.com/images/1120620393/183401161946/1/logo.20250910-225352,1685787217949,"Home & Lifestyle
Community & Culture
Food & Drink",Home & Lifestyle,,
Home & Lifestyle,Macys Herald Square Baby Gift Registry Experience,"Come celebrate with us! Meet with your local Baby Gift Registry Experts, meet vendors, enter to win products and more!",https://www.eventbrite.com/e/macys-herald-square-baby-gift-registry-experience-tickets-1388441599199,2025-10-25T12:00:00-04:00,2025-10-25 15:00:00-04:00,40.75083099999999,-73.9890961,https://cdn.evbuc.com/images/974289943/530012220475/1/logo.20250303-234045,1388441599199,"Home & Lifestyle, Community & Culture, Education",Home & Lifestyle,Community & Culture,Education
Home & Lifestyle,Pratt Design Symposium 2025: Designed for Living,Join us  to explore the many facets of designing the home environment and interior spaces.,https://www.eventbrite.com/e/pratt-design-symposium-2025-designed-for-living-tickets-1641484136239,2025-11-18T18:00:00-05:00,2025-11-18 19:30:00-05:00,40.7699738,-73.96440199999999,https://cdn.evbuc.com/images/1121468033/276801931509/1/logo.20250911-181319,1641484136239,"Home & Lifestyle
Community & Culture
Education",Home & Lifestyle,,
Home & Lifestyle,Wedding Garden Open Houses,Come see our beautiful Wedding Garden at Queens Botanical Garden. An incredible space for any event!,https://www.eventbrite.com/e/wedding-garden-open-houses-tickets-1000336743127,2024-09-14T10:00:00-04:00,2025-11-30 11:00:00-05:00,40.751538,-73.82616300000001,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F833012539%2F1444205162%2F1%2Foriginal.20240823-140204?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C434%2C4032%2C2016&s=820a931b757c1cc46132eac90b441509,1000336743127,"Community & Culture, Home & Lifestyle, Education",Community & Culture,Home & Lifestyle,Education
Home & Lifestyle,Farm Tours of Battery Urban Farm (Multiple Dates),Take a tour of Battery Urban Farm to learn about how we grow produce and support local wildlife in the heart of downtown New York City,https://www.eventbrite.com/e/farm-tours-of-battery-urban-farm-multiple-dates-tickets-1329150477859,2025-05-08T13:00:00-04:00,2025-10-10 13:00:00-04:00,40.703725,-74.01505309999999,https://cdn.evbuc.com/images/1010822633/296732898449/1/logo.20250416-222330,1329150477859,"Community & Culture, Food & Drink, Education",Community & Culture,Food & Drink,Education
Home & Lifestyle,No Swiping. No Guesswork. Just Connections : NYC,Fast-forward the connection. SuperINTRO launches Oct 3rd. No awkward chats—just evolving stories.,https://www.eventbrite.com/e/no-swiping-no-guesswork-just-connections-nyc-tickets-1625617207829,2025-10-03T18:30:00-04:00,2025-10-03 19:30:00-04:00,40.7536863,-73.9781051,https://cdn.evbuc.com/images/1133208083/1919094397833/1/logo.20250923-204220,1625617207829,"Dating, Community & Culture, Business",Dating,Community & Culture,Business
Home & Lifestyle,Date Night Whodunit in Hoboken: Solve the Murder Mystery!,Turn a regular date into cute and playful adventure with a Whodunit Murder Mystery. Test your compatibility as true detectives for a night.,https://www.eventbrite.com/e/date-night-whodunit-in-hoboken-solve-the-murder-mystery-tickets-1667526319109,2025-09-06T18:00:00-04:00,2025-12-14 23:30:00-05:00,40.74031530000001,-74.0260223,https://cdn.evbuc.com/images/1115096253/680070722233/1/logo.20250905-073907,1667526319109,"Dating
Community & Culture
Nightlife & Parties",Home & Lifestyle,,
Home & Lifestyle,Terrarium Workshop: Sip and Plant in NYC,Create your own self-sustaining Wardian terrarium at this hands-on NYC workshop.,https://www.eventbrite.com/e/terrarium-workshop-sip-and-plant-in-nyc-tickets-1379275954509,2025-06-01T12:00:00-04:00,2026-01-04 13:30:00-05:00,40.7553742,-73.9927007,https://cdn.evbuc.com/images/1038491583/2766941838181/1/logo.20250525-133543,1379275954509,"Home & Lifestyle, Education, Community & Culture",Home & Lifestyle,Education,Community & Culture
Home & Lifestyle,Artful Buzz: VIP Tour & Lunch at Roman & Williams Guild in SoHo on Sept 30,"Its a VIP in-person tour & lunch in SoHo for a one-of-a-kind NYC experience for art-lovers, interior designers, decorators and foodies!",https://www.eventbrite.com/e/artful-buzz-vip-tour-lunch-at-roman-williams-guild-in-soho-on-sept-30-tickets-1660459943389,2025-09-30T11:00:00-04:00,2025-09-30 13:00:00-04:00,40.7201139,-74.00224659999999,https://cdn.evbuc.com/images/1112945623/442712197278/1/logo.20250903-135218,1660459943389,"Food & Drink, Home & Lifestyle, Community & Culture",Food & Drink,Home & Lifestyle,Community & Culture
Home & Lifestyle,"Desi, Indian & South Asian  Singles Speed Dating","This speed dating event is for Desi, Indian & South Asian  Singles!",https://www.eventbrite.com/e/desi-indian-south-asian-singles-speed-dating-tickets-1708750451599,2025-10-03T19:00:00-04:00,2025-10-03 21:00:00-04:00,40.7449824,-73.9942337,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F633111369%2F164949980499%2F1%2Foriginal.20231101-201936?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C289%2C624%2C312&s=e8748e11c45ed94710eb0e9b579a82f7,1708750451599,"Dating
Community & Culture",Home & Lifestyle,,
Home & Lifestyle,"Speed Dating for Singles ages 30s & 40s, NYC",Join us for an exciting night of speed dating where you can meet up to 10 singles just like you in one fun evening.,https://www.eventbrite.com/e/speed-dating-for-singles-ages-30s-40s-nyc-tickets-1708959015419,2025-10-09T19:00:00-04:00,2025-10-09 21:00:00-04:00,40.7274423,-73.9863049,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F487926939%2F164949980499%2F1%2Foriginal.20211013-012143?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1182%2C591&s=748dab5a60ffa0993b2626e79dc3eec9,1708959015419,"Dating, Nightlife & Parties, Community & Culture",Dating,Nightlife & Parties,Community & Culture
Home & Lifestyle,20s & 30s Brooklyn Speed Dating @ Radegast Hall | Speed Dating NYC,Get ready to mingle with like-minded individuals in their 20s and 30s at Radegast Hall in Brooklyn for a night of speed dating in NYC.,https://www.eventbrite.com/e/20s-30s-brooklyn-speed-dating-radegast-hall-speed-dating-nyc-tickets-1587772292669,2025-10-15T19:30:00-04:00,2025-10-15 22:00:00-04:00,40.7166614,-73.96144939999999,https://cdn.evbuc.com/images/865315139/283703784641/1/logo.20241002-232817,1587772292669,"Dating
Community & Culture
Nightlife & Parties",Home & Lifestyle,,
Home & Lifestyle,Singles Events (Ages 36-48) | New York City Speed Dating | Fancy a Go?,Singles Events (Ages 36-48) | New York City Speed Dating | Fancy a Go?,https://www.eventbrite.com/e/singles-events-ages-36-48-new-york-city-speed-dating-fancy-a-go-tickets-1712269116019,2025-10-05T17:00:00-04:00,2025-10-05 19:00:00-04:00,40.7639353,-73.98199679999999,https://cdn.evbuc.com/images/1077735793/185643164872/1/logo.20250721-110203,1712269116019,"Dating
Community & Culture
Nightlife & Parties",Home & Lifestyle,,
Home & Lifestyle,"Speed Dating Event for Gay Men in Brooklyn, NYC @ 3 Dollar Bill",Gay Men Speed Dating at Brooklyns Premiere Queer Bar & Performance Venue. Join us and meet New York Citys most eligible bachelors.,https://www.eventbrite.com/e/speed-dating-event-for-gay-men-in-brooklyn-nyc-3-dollar-bill-tickets-1595856332249,2025-10-01T19:00:00-04:00,2025-10-01 21:30:00-04:00,40.7084419,-73.93820319999999,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F605894709%2F283716994467%2F1%2Foriginal.20230925-181027?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C27%2C1920%2C960&s=76a3925dcb66c6e0701da8780d7ebde7,1595856332249,"Dating
Community & Culture
Nightlife & Parties",Home & Lifestyle,,
Home & Lifestyle,T4T Queer Speed Dating in NYC – Trans & Non-Binary Singles Night,A fun and affirming evening for trans singles and non-binary daters to meet and connect in New York City.,https://www.eventbrite.com/e/t4t-queer-speed-dating-in-nyc-trans-non-binary-singles-night-tickets-1545483445589,2025-10-01T19:00:00-04:00,2025-10-01 21:30:00-04:00,40.7084419,-73.93820319999999,https://cdn.evbuc.com/images/1084781243/283716994467/1/logo.20250730-191935,1545483445589,"Dating, Community & Culture, Nightlife & Parties",Dating,Community & Culture,Nightlife & Parties
Home & Lifestyle,Speed Dating for Cougars and Cubs,"This is an event for men who appreciate older, more sophisticated women.",https://www.eventbrite.com/e/speed-dating-for-cougars-and-cubs-tickets-1722549986379,2025-10-02T19:00:00-04:00,2025-10-02 21:00:00-04:00,40.7274423,-73.9863049,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F95028031%2F1224405258%2F1%2Foriginal.20200302-230610?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C164%2C1634%2C817&s=4ae76bdfc5180f2de4cdff146c5b0177,1722549986379,"Dating, Community & Culture, Nightlife & Parties",Dating,Community & Culture,Nightlife & Parties
